datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2009-06-27,1709.052,271.624,348212.38,7240.6,2663.0,2432.0,13468.0,9921.2
2009-06-28,1059.394,277.824,348247.34,4621.0,0.0,1421.0,6742.0,9493.566
2009-06-29,1010.134,236.026,348327.12,4358.0,1794.0,598.0,6462.0,7981.567
2009-06-30,1192.446,283.15,348398.78,5244.8,582.0,1034.0,8989.0,9269.1
2009-07-01,1218.342,265.742,348205.38,5251.6,989.0,590.0,9747.0,8979.7
2009-07-02,1242.578,276.318,348432.12,5349.6,637.0,603.0,8032.0,11437.634
2009-07-03,864.148,245.996,348369.62,3794.6,856.0,642.0,7371.0,5533.467
2009-07-04,1238.568,373.902,347252.34,5535.6,2084.0,2329.0,6791.0,9438.8
2009-07-05,1410.736,383.148,347680.2,6206.8,3215.0,1438.0,8014.0,10845.267
2009-07-06,954.26,270.97202,348139.4,4178.6,429.0,755.0,7142.0,7578.3335
2009-07-07,1110.136,256.638,347963.06,4901.4,1292.0,3619.0,5704.0,7887.2666
2009-07-08,1234.4,221.196,347909.4,5315.0,0.0,3514.0,9308.0,7751.3335
2009-07-09,846.252,194.65201,349331.22,3761.0,0.0,656.0,4783.0,8665.2
2009-07-10,1193.802,218.106,348833.38,5083.2,988.0,2624.0,7494.0,8790.7
2009-07-11,993.968,249.472,348789.3,4346.2,981.0,683.0,7756.0,7146.1333
2009-07-12,513.478,191.48,348919.12,2305.4,0.0,589.0,4060.0,3908.9666
2009-07-13,496.746,196.526,349268.4,2250.0,0.0,594.0,3881.0,3804.1
2009-07-14,911.43,266.574,348775.75,4054.0,2303.0,618.0,6155.0,6114.5
2009-07-15,718.074,189.692,348374.72,3121.2,878.0,932.0,5820.0,4337.9
2009-07-16,599.554,259.326,348648.44,2701.6,0.0,1724.0,3902.0,4366.5664
2009-07-17,731.808,179.134,347896.25,3161.2,0.0,626.0,6670.0,4900.8
2009-07-18,966.41,218.338,348489.03,4154.2,0.0,663.0,5389.0,10054.833
2009-07-19,1203.644,259.25,348547.12,5077.2,0.0,598.0,5058.0,14404.733
2009-07-20,662.486,217.864,348252.28,2949.0,914.0,784.0,4948.0,4395.4336
2009-07-21,813.762,266.7,349232.94,3600.8,0.0,981.0,7795.0,4786.7
2009-07-22,739.532,238.48,348594.38,3258.0,0.0,681.0,3965.0,7679.533
2009-07-23,1030.0,218.91,348398.38,4396.0,926.0,622.0,9064.0,6554.6665
2009-07-24,561.738,208.536,348121.2,2529.4,0.0,630.0,4128.0,4604.3
2009-07-25,536.688,195.46,348619.78,2422.4,0.0,577.0,3716.0,4651.8
2009-07-26,543.016,239.798,349426.66,2473.0,0.0,1019.0,3799.0,4232.2666
2009-07-27,688.566,321.95,349240.44,3142.2,0.0,2062.0,5202.0,4212.1
2009-07-28,902.85,252.766,348798.84,3986.0,0.0,4899.0,4353.0,5795.5
2009-07-29,902.0,185.468,347760.7,3904.4,869.0,749.0,7549.0,5866.3335
2009-07-30,792.326,198.206,349112.2,3471.4,0.0,2304.0,4040.0,6861.433
2009-07-31,975.83,228.246,348294.34,4323.2,865.0,3423.0,6302.0,5673.8335
2009-08-01,706.966,242.662,347764.34,3178.6,0.0,844.0,6248.0,4690.7666
2009-08-02,489.724,205.492,346955.9,2258.6,0.0,637.0,3539.0,3986.0667
2009-08-03,500.298,197.3,348364.9,2254.4,0.0,605.0,3811.0,3922.3
2009-08-04,508.892,196.38,348878.12,2317.6,0.0,607.0,3871.0,4003.5332
2009-08-05,518.652,207.894,348922.9,2368.0,0.0,620.0,4042.0,3982.2
2009-08-06,532.672,214.786,347369.4,2415.4,0.0,659.0,4193.0,4025.8667
2009-08-07,539.296,221.29,347555.22,2442.0,0.0,668.0,4232.0,4088.2666
2009-08-08,526.472,214.068,348087.03,2390.0,0.0,646.0,4093.0,4035.5332
2009-08-09,998.234,284.326,348551.16,4402.4,1984.0,2380.0,5154.0,7119.2334
2009-08-10,1069.358,298.248,347081.03,4719.0,0.0,3719.0,6012.0,8091.6333
2009-08-11,950.954,307.45,348251.75,4246.2,857.0,1467.0,6577.0,6948.2334
2009-08-12,824.436,272.552,348203.9,3678.2,912.0,689.0,4991.0,7148.6
2009-08-13,1015.51,267.762,347648.7,4474.8,1215.0,4092.0,4541.0,7077.1665
2009-08-14,748.676,241.328,347298.6,3287.8,429.0,850.0,4647.0,6551.933
2009-08-15,1514.062,384.762,346890.75,6632.4,3437.0,1852.0,8922.0,11023.366
2009-08-16,1217.712,409.052,346350.03,5464.0,1604.0,1094.0,5691.0,11906.2
2009-08-17,785.908,251.462,347357.44,3480.6,1.0,813.0,6261.0,6023.467
2009-08-18,1080.598,246.724,346790.12,4691.8,2306.0,1440.0,6324.0,7939.967
2009-08-19,880.742,262.994,347819.88,3925.4,896.0,812.0,6044.0,6927.033
2009-08-20,775.722,260.89,347163.28,3489.6,0.0,883.0,6138.0,5907.7
2009-08-21,1161.746,262.362,346480.94,5044.8,3043.0,887.0,7527.0,7905.4336
2009-08-22,1548.738,417.834,347217.47,6855.4,4544.0,3203.0,8549.0,9516.3
2009-08-23,1066.708,371.828,347839.88,4795.8,949.0,819.0,6994.0,9016.467
2009-08-24,1252.254,285.104,347134.38,5431.4,2279.0,737.0,8247.0,9607.9
2009-08-25,943.61,276.826,347774.2,4160.4,1140.0,755.0,6291.0,7540.8335
2009-08-26,1136.546,269.214,348159.53,4943.2,2131.0,1516.0,7860.0,7435.4336
2009-08-27,749.466,251.206,347958.9,3337.4,0.0,664.0,4283.0,7544.1
2009-08-28,1118.842,246.89,346859.2,4856.0,1778.0,1125.0,7485.0,8259.366
2009-08-29,1388.414,315.52,347004.47,6024.2,905.0,1483.0,11707.0,9045.233
2009-08-30,1668.342,294.084,347157.0,7171.6,2653.0,1363.0,10648.0,13141.7
2009-08-31,1265.522,219.318,343789.78,5504.2,960.0,678.0,9974.0,9480.033
2009-09-01,980.536,217.072,347358.38,4311.4,0.0,697.0,6073.0,9572.267
2009-09-02,1222.814,207.858,348217.6,5239.0,947.0,659.0,9921.0,8853.233
2009-09-03,1251.188,213.438,347515.3,5417.4,3319.0,3099.0,5011.0,9424.134
2009-09-04,1024.388,181.064,348498.53,4401.0,0.0,636.0,8095.0,8342.134
2009-09-05,1513.866,270.068,346838.8,6524.4,2988.0,2248.0,10433.0,9562.1
2009-09-06,1228.63,220.532,348278.88,5277.8,995.0,588.0,9031.0,9863.167
2009-09-07,1221.458,201.492,348064.72,5241.0,2196.0,577.0,8299.0,9285.634
2009-09-08,1086.254,200.204,347546.3,4643.0,1002.0,577.0,8533.0,7992.2334
2009-09-09,1521.344,223.572,347484.25,6467.4,964.0,3832.0,10671.0,9888.733
2009-09-10,1112.354,202.392,347369.7,4765.2,928.0,600.0,6508.0,10503.233
2009-09-11,1214.146,183.378,347256.0,5134.4,0.0,631.0,11693.0,7911.7666
2009-09-12,2064.358,325.196,346618.16,8845.2,9583.0,1202.0,12601.0,11019.967
2009-09-13,1572.014,271.444,345960.22,6753.4,4146.0,612.0,10189.0,11253.233
2009-09-14,1574.858,239.666,347726.8,6706.8,2843.0,603.0,9091.0,13710.634
2009-09-15,1456.806,184.276,347029.03,6170.4,1769.0,560.0,8644.0,13307.1
2009-09-16,1743.162,197.746,345933.06,7415.6,1035.0,3470.0,13384.0,11163.7
2009-09-17,1223.426,167.282,347559.34,5199.6,0.0,563.0,9710.0,10117.434
2009-09-18,1374.032,169.212,347182.84,5815.6,1993.0,652.0,9151.0,11104.533
2009-09-19,2135.71,263.492,346109.78,9013.6,1607.0,4050.0,14845.0,15093.167
2009-09-20,2035.328,295.694,347465.44,8674.6,4532.0,2466.0,11935.0,14989.133
2009-09-21,1417.868,214.166,347403.88,6049.8,921.0,604.0,10844.0,11262.134
2009-09-22,1246.536,207.256,347302.12,5326.8,937.0,597.0,8502.0,10739.6
2009-09-23,1636.61,235.964,346675.12,6947.6,2085.0,978.0,12884.0,11329.833
2009-09-24,1426.258,224.076,346157.62,6098.4,1051.0,621.0,10374.0,11724.967
2009-09-25,1161.016,207.896,347649.0,5016.4,0.0,594.0,9694.0,9062.267
2009-09-26,1556.254,288.042,347297.06,6602.8,1943.0,571.0,14581.0,8842.566
2009-09-27,1410.472,230.484,347359.4,6048.8,1817.0,4571.0,8554.0,8565.866
2009-09-28,1299.456,193.198,348085.94,5465.4,0.0,603.0,10797.0,10257.6
2009-09-29,1146.398,199.878,346892.2,4887.2,1031.0,603.0,7322.0,10150.634
2009-09-30,1777.568,212.37,346683.3,7545.0,970.0,8080.0,9232.0,11344.134
2009-10-01,1287.252,185.416,347802.5,5452.8,950.0,602.0,9433.0,10469.2
2009-10-02,1152.668,183.156,346692.78,4876.0,0.0,570.0,10142.0,8499.134
2009-10-03,1716.74,255.396,346516.34,7272.6,3644.0,920.0,14480.0,9568.333
2009-10-04,1621.106,225.21,346606.38,6933.8,3189.0,3499.0,8980.0,11350.434
2009-10-05,1275.522,161.54,347357.56,5326.0,984.0,542.0,7983.0,11749.7
2009-10-06,1428.448,179.276,347299.28,6006.2,1.0,543.0,8806.0,14457.467
2009-10-07,1821.834,207.422,347345.22,7688.2,734.0,4334.0,9908.0,15387.9
2009-10-08,1577.166,186.614,347140.47,6600.8,2091.0,619.0,11568.0,12008.1
2009-10-09,1351.862,188.418,346766.62,5693.2,0.0,559.0,10718.0,11254.033
2009-10-10,2012.756,255.622,345256.4,8535.2,4510.0,570.0,14811.0,13654.934
2009-10-11,1939.724,268.814,346532.94,8275.8,4111.0,6454.0,8666.0,13097.733
2009-10-12,1351.604,157.714,345922.3,5714.8,997.0,515.0,9420.0,11594.733
2009-10-13,1449.1,165.392,345956.1,6119.6,983.0,530.0,9530.0,13108.667
2009-10-14,1711.224,175.09,345253.62,7206.6,2001.0,3131.0,10013.0,13375.4
2009-10-15,1489.976,139.632,347215.88,6227.0,1629.0,463.0,9641.0,13099.934
2009-10-16,1516.86,145.384,345954.25,6357.8,0.0,482.0,11136.0,13663.0
2009-10-17,2742.08,261.152,344002.4,11585.6,5490.0,4364.0,18326.0,17521.334
2009-10-18,1556.164,142.644,346681.22,6480.8,712.0,499.0,11144.0,13581.066
2009-10-19,1369.108,134.358,348854.75,5692.4,1104.0,457.0,8227.0,13030.467
2009-10-20,1722.808,151.558,349239.62,7164.0,760.0,450.0,11005.0,16498.467
2009-10-21,1969.506,192.17,348922.1,8227.2,2031.0,5916.0,8569.0,16309.1
2009-10-22,1399.71,155.85,349076.1,5821.0,0.0,492.0,11074.0,11762.5
2009-10-23,1757.45,196.704,347178.66,7408.6,3180.0,495.0,11696.0,13919.833
2009-10-24,2614.408,218.464,345446.2,11028.2,6202.0,518.0,15941.0,20912.467
2009-10-25,2406.536,243.182,345492.78,10181.2,3010.0,6181.0,13691.0,17226.934
2009-10-26,1112.344,160.216,347803.8,4664.4,475.0,468.0,5788.0,11808.066
2009-10-27,1116.756,173.798,347389.6,4708.8,579.0,449.0,8367.0,9217.6
2009-10-28,1268.708,164.972,347627.75,5312.8,1044.0,463.0,9318.0,10320.134
2009-10-29,1981.44,251.842,346099.47,8428.8,765.0,4125.0,5677.0,22457.0
2009-10-30,1493.358,168.534,347731.7,6267.0,1779.0,2005.0,8828.0,12277.3
2009-10-31,1875.942,171.058,346347.44,7851.8,1773.0,2514.0,14637.0,12341.7
2009-11-01,1843.168,221.902,346930.8,7759.2,1970.0,470.0,12215.0,16064.467
2009-11-02,1504.226,170.082,347449.84,6337.0,1881.0,471.0,7490.0,15228.434
2009-11-03,2266.688,241.762,347244.38,9549.8,2009.0,3951.0,9025.0,22793.133
2009-11-04,1801.8,172.428,348592.5,7532.4,1075.0,4008.0,12246.0,12701.0
2009-11-05,1560.466,159.064,347998.0,6535.6,1105.0,532.0,9868.0,14502.767
2009-11-06,1390.45,169.354,349298.16,5804.6,0.0,442.0,11326.0,11406.167
2009-11-07,1557.176,197.68,348305.16,6495.0,2187.0,408.0,10014.0,13343.934
2009-11-08,2508.002,226.688,350280.56,10429.6,4941.0,2075.0,14871.0,19913.033
2009-11-09,1409.268,177.874,350748.22,5909.8,1125.0,467.0,7640.0,14255.8
2009-11-10,1606.184,167.302,349201.4,6693.4,1118.0,432.0,11788.0,13431.733
2009-11-11,2040.48,223.068,349014.75,8603.6,2338.0,5105.0,11214.0,15351.0
2009-11-12,1463.066,153.198,348777.62,6124.8,1486.0,429.0,9403.0,13066.434
2009-11-13,1532.926,156.932,347379.4,6417.2,1856.0,407.0,9178.0,14107.767
2009-11-14,2560.456,245.848,345920.25,10733.0,4169.0,2411.0,18868.0,17226.268
2009-11-15,1967.308,211.148,346068.53,8321.0,991.0,5278.0,9446.0,17073.467
2009-11-16,1514.468,157.194,348314.22,6340.6,2021.0,545.0,9354.0,13321.134
2009-11-17,1708.294,167.628,349431.25,7075.4,0.0,453.0,11616.0,16402.566
2009-11-18,2639.174,203.88,347467.2,11067.6,6012.0,7655.0,13787.0,16532.234
2009-11-19,1474.848,149.054,349884.1,6121.6,0.0,481.0,10936.0,13163.8
2009-11-20,1961.016,146.026,347878.62,8196.8,843.0,407.0,12816.0,18617.6
2009-11-21,2496.856,211.304,346494.06,10484.8,5694.0,1997.0,12553.0,21370.266
2009-11-22,2450.976,222.638,347151.88,10358.2,6774.0,411.0,16097.0,17567.6
2009-11-23,1471.122,148.338,349549.5,6100.8,0.0,402.0,8230.0,15886.7
2009-11-24,2128.856,153.82,348446.2,8899.0,2491.0,4579.0,9086.0,19324.934
2009-11-25,1980.13,175.476,347297.44,8309.2,745.0,5083.0,10596.0,16578.166
2009-11-26,1599.626,141.542,349406.6,6640.2,2262.0,407.0,10069.0,13922.434
2009-11-27,1380.026,133.052,348276.7,5704.0,0.0,396.0,11599.0,11005.434
2009-11-28,1858.95,225.218,347898.88,7784.8,3199.0,386.0,14350.0,13047.5
2009-11-29,1650.962,191.056,350364.56,6878.4,1073.0,3061.0,7828.0,15554.033
2009-11-30,1745.19,153.382,351020.6,7232.2,1080.0,361.0,12039.0,15606.5
2009-12-01,1756.378,141.874,349391.75,7312.8,0.0,354.0,10821.0,18097.967
2009-12-02,2345.668,170.23,348003.8,9820.4,1143.0,7052.0,12851.0,18048.467
2009-12-03,1479.688,145.222,350329.1,6182.4,1039.0,402.0,9906.0,13314.467
2009-12-04,1711.294,183.222,350475.4,7178.6,1158.0,352.0,9134.0,17877.566
2009-12-05,2351.762,274.112,347470.22,9968.4,3822.0,351.0,13324.0,21699.033
2009-12-06,2378.288,291.892,347427.75,10056.0,2850.0,4175.0,12420.0,20193.133
2009-12-07,1742.638,165.088,349262.78,7294.8,1132.0,358.0,10291.0,17262.967
2009-12-08,2006.884,179.192,350972.75,8338.0,1108.0,350.0,15376.0,16614.066
2009-12-09,1802.356,187.594,349066.53,7559.8,2054.0,3355.0,7971.0,16659.268
2009-12-10,2057.256,223.412,348165.78,8595.6,2825.0,349.0,15436.0,15677.6
2009-12-11,1784.462,219.624,351779.22,7388.4,1546.0,385.0,11251.0,16559.033
2009-12-12,1816.38,248.73,352712.1,7576.2,1087.0,4120.0,8198.0,16868.0
2009-12-13,2138.814,222.19,352076.53,8877.4,3984.0,417.0,13178.0,18067.9
2009-12-14,1794.862,151.982,354454.28,7376.0,1090.0,2280.0,10742.0,15802.367
2009-12-15,1940.116,162.344,354302.2,7941.0,1111.0,392.0,14084.0,16748.268
2009-12-16,1394.874,154.43001,355990.84,5750.4,1143.0,2943.0,8104.0,11057.9
2009-12-17,1717.182,148.97,355527.56,6971.4,0.0,308.0,14395.0,13916.7
2009-12-18,1744.706,160.418,355096.6,7154.4,1195.0,304.0,11466.0,16113.434
2009-12-19,2204.334,137.608,354145.75,8989.8,1165.0,2662.0,13681.0,19230.9
2009-12-20,1144.166,122.1,356306.4,4672.0,1237.0,313.0,7795.0,9724.434
2009-12-21,2034.966,171.948,354829.28,8320.8,3293.0,282.0,11473.0,18868.1
2009-12-22,1888.022,153.362,353863.34,7726.6,0.0,285.0,15829.0,15353.033
2009-12-23,1455.2,135.416,355505.72,5934.8,1143.0,284.0,11205.0,11621.333
2009-12-24,2905.894,203.66,354002.56,11942.8,5184.0,5575.0,15198.0,22474.566
2009-12-25,2127.648,192.384,350767.16,8823.8,3371.0,3895.0,14288.0,13906.8
2009-12-26,2183.618,160.884,349150.62,9081.2,1186.0,4294.0,16047.0,14866.634
2009-12-27,2195.452,207.164,349439.1,9165.2,4218.0,318.0,12450.0,19604.867
2009-12-28,2094.098,181.668,351039.75,8688.0,2175.0,2063.0,14934.0,15729.633
2009-12-29,2047.968,242.05,350183.53,8514.2,1260.0,346.0,10205.0,22321.8
2009-12-30,2451.11,266.794,347115.22,10322.6,5284.0,4539.0,12484.0,18544.834
2009-12-31,2211.892,186.612,346980.7,9218.4,0.0,387.0,19409.0,17068.867
2010-01-01,1224.252,165.336,349294.62,5093.4,2304.0,327.0,3558.0,14215.2
2010-01-02,1309.268,199.546,352332.84,5489.8,801.0,298.0,6425.0,14297.134
2010-01-03,2083.454,191.61,350992.12,8703.6,3842.0,4920.0,10074.0,15888.233
2010-01-04,1604.132,156.404,353806.72,6623.2,0.0,292.0,10812.0,15631.533
2010-01-05,2219.78,148.936,352110.28,9139.8,1785.0,293.0,16468.0,18450.334
2010-01-06,1777.18,152.08,353138.12,7361.4,1731.0,3256.0,11359.0,13273.667
2010-01-07,1769.442,115.024,352668.34,7300.4,1198.0,255.0,12936.0,15101.7
2010-01-08,1797.208,159.78,351942.94,7418.0,0.0,994.0,12531.0,16428.467
2010-01-09,2336.9,199.4,351172.4,9696.2,2781.0,4855.0,14734.0,16578.334
2010-01-10,2508.466,227.17,351130.5,10406.0,3564.0,2032.0,14108.0,22103.768
2010-01-11,1518.684,156.206,354339.53,6242.6,1251.0,340.0,10279.0,13441.4
2010-01-12,1995.796,202.538,352730.53,8265.0,1803.0,3643.0,12509.0,15308.267
2010-01-13,1995.796,202.538,352730.53,8265.0,1803.0,3643.0,12509.0,15308.267
2010-01-14,2116.224,239.598,352565.1,8804.6,2442.0,3727.0,12490.0,16611.4
2010-01-15,2196.76,218.29,350965.1,9122.4,1957.0,2952.0,13546.0,18157.666
2010-01-16,2150.112,242.518,349985.12,8956.4,2605.0,2415.0,13652.0,17163.2
2010-01-17,1906.556,188.98601,349261.94,7951.0,1992.0,298.0,15044.0,14441.934
2010-01-18,1881.098,191.772,350836.38,7807.0,617.0,295.0,12981.0,17458.633
2010-01-19,2433.508,161.754,349953.28,10086.6,2044.0,653.0,19311.0,18550.467
2010-01-20,2351.728,199.86,349575.03,9807.4,2317.0,3341.0,14563.0,18974.467
2010-01-21,2137.856,185.42,349849.8,8873.2,894.0,449.0,16451.0,17836.934
2010-01-22,1790.626,156.858,348264.25,7463.8,699.0,352.0,14512.0,14280.767
2010-01-23,2610.33,260.426,346791.16,11038.0,3154.0,4086.0,16039.0,20226.5
2010-01-24,2269.42,175.238,348114.5,9511.4,3496.0,2760.0,11046.0,20521.666
2010-01-25,1930.51,147.674,349774.0,7992.0,1368.0,455.0,16136.0,14216.167
2010-01-26,2067.564,130.93001,350408.84,8501.0,526.0,395.0,16243.0,17295.4
2010-01-27,2760.902,148.762,348460.0,11505.8,2044.0,6403.0,18154.0,19414.033
2010-01-28,2110.234,158.52,350278.62,8731.2,2032.0,504.0,14987.0,17647.566
2010-01-29,2092.99,147.674,350831.25,8609.2,1488.0,851.0,18061.0,14483.167
2010-01-30,2842.728,235.996,348594.34,11962.4,3240.0,7544.0,17891.0,18703.8
2010-01-31,1799.196,171.516,350499.8,7491.2,1715.0,1380.0,12569.0,14322.6
2010-02-01,1693.778,124.784,350829.72,6995.2,1111.0,367.0,14623.0,12128.634
2010-02-02,2157.432,131.168,350399.25,8853.6,0.0,382.0,21536.0,14039.2
2010-02-03,2903.014,183.692,349038.84,12052.8,2234.0,8423.0,21130.0,16596.566
2010-02-04,2316.27,141.848,348625.12,9567.2,1074.0,532.0,23743.0,13255.5
2010-02-05,2098.892,142.978,348395.4,8748.6,902.0,474.0,18008.0,15597.533
2010-02-06,2712.986,296.614,347172.6,11423.8,4324.0,2209.0,17857.0,20826.434
2010-02-07,1625.708,162.466,349465.62,6806.6,2736.0,3837.0,5546.0,14976.134
2010-02-08,2582.238,139.75,348475.38,10666.8,1161.0,431.0,19764.0,21681.3
2010-02-09,2420.932,139.712,350136.53,9965.0,1214.0,410.0,19769.0,18955.867
2010-02-10,1946.878,141.622,349124.38,8080.8,1219.0,2976.0,12232.0,16020.967
2010-02-11,1369.768,124.15,352097.84,5626.6,0.0,330.0,9916.0,12583.467
2010-02-12,1892.998,132.282,350821.88,7787.6,1241.0,312.0,15211.0,14785.967
2010-02-13,2351.556,144.794,349760.28,9711.4,1838.0,5292.0,18710.0,13352.6
2010-02-14,1688.294,124.66,350126.4,6957.8,1223.0,320.0,13208.0,13387.233
2010-02-15,2097.132,131.27,350563.38,8701.0,3468.0,332.0,16065.0,15087.2
2010-02-16,1797.756,119.606,351005.4,7413.6,1945.0,317.0,12820.0,14880.6
2010-02-17,2054.56,119.56,348979.4,8555.4,2294.0,6636.0,10101.0,15211.667
2010-02-18,1761.156,140.0,350767.0,7255.0,965.0,385.0,14884.0,13118.6
2010-02-19,1953.572,135.15,348058.66,8142.0,2124.0,397.0,14543.0,15495.533
2010-02-20,1983.728,151.248,348176.12,8273.6,3748.0,382.0,14470.0,14462.134
2010-02-21,2740.314,167.45801,346500.53,11575.2,5905.0,8142.0,17083.0,14541.9
2010-02-22,1474.036,160.624,346434.47,6213.6,1393.0,2167.0,10159.0,10848.267
2010-02-23,1461.28,168.058,348457.94,6126.6,0.0,3001.0,8806.0,12547.667
2010-02-24,1914.278,150.128,347710.75,7953.2,2260.0,1682.0,14315.0,13647.634
2010-02-25,1880.204,130.878,347015.75,7784.4,0.0,474.0,15120.0,15742.733
2010-02-26,2120.156,139.31,346212.9,8840.6,1146.0,2454.0,14821.0,16914.934
2010-02-27,1765.056,152.39,347824.03,7417.2,3743.0,441.0,14358.0,10875.6
2010-02-28,711.666,134.068,349297.16,2968.2,0.0,487.0,2952.0,8422.1
2010-03-01,1298.728,130.076,348224.8,5411.2,1785.0,471.0,7115.0,12274.467
2010-03-02,766.906,136.396,348122.97,3204.8,0.0,424.0,3605.0,8752.767
2010-03-03,935.834,120.934,347344.47,3935.6,0.0,425.0,7221.0,7951.2334
2010-03-04,682.88,125.954,349908.9,2890.4,0.0,436.0,2928.0,8017.3335
2010-03-05,1133.726,135.416,350620.28,4703.4,1108.0,351.0,5918.0,11518.434
2010-03-06,794.712,139.558,349965.0,3321.6,0.0,419.0,3970.0,8856.2
2010-03-07,1372.472,133.948,350714.5,5712.0,0.0,4674.0,3679.0,14521.533
2010-03-08,2557.098,252.338,351035.4,10691.2,4214.0,7645.0,15971.0,14788.3
2010-03-09,1760.112,168.078,350679.6,7316.2,846.0,397.0,10893.0,17199.2
2010-03-10,1822.632,130.298,350734.75,7483.6,1167.0,375.0,14916.0,13919.2
2010-03-11,1951.09,152.388,349461.28,8120.8,2071.0,320.0,15706.0,14421.167
2010-03-12,1645.424,148.71,349939.5,6800.0,1691.0,411.0,14076.0,11245.733
2010-03-13,2383.01,265.362,348475.6,9943.2,2848.0,5534.0,17973.0,13361.833
2010-03-14,1566.714,200.632,348460.28,6616.6,3464.0,918.0,7101.0,14628.9
2010-03-15,1791.85,164.312,348905.88,7456.8,778.0,436.0,15053.0,13597.167
2010-03-16,1542.65,167.73601,347817.72,6423.8,0.0,457.0,10083.0,15170.833
2010-03-17,2009.13,185.748,347963.53,8392.0,1136.0,5851.0,13105.0,13393.5
2010-03-18,1562.682,166.214,347763.25,6548.2,1147.0,570.0,10845.0,13482.7
2010-03-19,1663.384,189.478,347651.22,6920.6,0.0,596.0,12591.0,14536.066
2010-03-20,1670.584,181.872,347455.62,6951.2,0.0,507.0,13275.0,14061.066
2010-03-21,1781.146,182.048,346936.3,7473.2,1670.0,3066.0,12652.0,12297.767
2010-03-22,1618.59,171.556,347556.66,6749.4,1142.0,557.0,13859.0,11418.5
2010-03-23,1822.162,186.634,347279.47,7733.4,2892.0,1153.0,13107.0,13217.366
2010-03-24,1994.752,209.558,346643.53,8354.8,1075.0,5832.0,12817.0,13521.867
2010-03-25,1679.884,186.758,348861.8,6974.2,0.0,611.0,13797.0,13590.066
2010-03-26,1651.284,205.882,347765.8,6910.2,1078.0,682.0,12547.0,13214.4
2010-03-27,1847.97,195.092,346194.1,7766.6,1067.0,3080.0,12483.0,14169.5
2010-03-28,1798.214,260.428,347577.9,7666.4,1083.0,7895.0,7118.0,13874.233
2010-03-29,1622.738,207.082,347791.1,6806.0,0.0,636.0,15420.0,10989.634
2010-03-30,1906.454,280.718,347161.84,8116.6,1760.0,571.0,13765.0,15678.233
2010-03-31,1923.802,201.578,345879.62,8154.6,1067.0,6313.0,12041.0,12642.366
2010-04-01,1687.44,144.464,348126.0,7025.8,1780.0,517.0,14393.0,11434.0
2010-04-02,1648.622,152.906,349593.88,6816.2,0.0,483.0,13074.0,13920.033
2010-04-03,1805.278,206.65,350279.9,7446.2,1778.0,648.0,17694.0,9967.967
2010-04-04,1690.388,238.976,348116.3,7093.0,1097.0,831.0,12687.0,13558.134
2010-04-05,1118.82,165.42,350863.4,4707.0,1755.0,1436.0,5503.0,9953.0
2010-04-06,1825.852,170.614,349551.53,7572.8,1154.0,613.0,12476.0,16187.866
2010-04-07,1596.982,184.526,348236.97,6689.4,1077.0,3440.0,11362.0,10737.366
2010-04-08,1649.22,165.142,348472.56,6853.0,145.0,669.0,13322.0,13351.0
2010-04-09,1233.35,162.482,349319.34,5141.6,1088.0,566.0,10595.0,8306.833
2010-04-10,1190.208,179.52,347447.3,5020.2,1044.0,960.0,8933.0,8899.8
2010-04-11,1603.334,175.276,347749.4,6817.4,5499.0,554.0,8851.0,11818.233
2010-04-12,1439.426,157.73,348489.28,5996.6,660.0,611.0,11949.0,10770.434
2010-04-13,1512.704,171.14,348098.6,6324.8,1097.0,646.0,13033.0,10435.733
2010-04-14,1660.364,179.198,347580.88,6979.6,1132.0,5871.0,9194.0,11475.733
2010-04-15,1872.178,167.336,346827.16,7812.6,2526.0,658.0,15667.0,12351.967
2010-04-16,1562.062,170.38,348468.25,6553.0,2837.0,592.0,12623.0,9982.366
2010-04-17,1557.712,149.862,347479.44,6549.2,553.0,3124.0,12571.0,9713.867
2010-04-18,1476.106,148.232,346580.97,6164.4,1104.0,618.0,12550.0,10329.767
2010-04-19,1708.594,166.404,347414.12,7146.6,1230.0,4255.0,13474.0,9517.566
2010-04-20,1833.628,175.902,346719.25,7677.0,1388.0,719.0,16668.0,11785.467
2010-04-21,1579.914,158.406,348379.25,6560.8,0.0,635.0,12902.0,12794.9
2010-04-22,1460.904,186.65,346674.28,6143.0,1062.0,653.0,12492.0,10141.4
2010-04-23,1180.536,177.164,347922.6,4946.8,0.0,623.0,10981.0,8071.6
2010-04-24,1518.418,306.838,347783.22,6603.0,4445.0,1483.0,8223.0,11155.967
2010-04-25,1542.742,238.99,346552.66,6511.0,0.0,2350.0,7595.0,15767.366
2010-04-26,1082.716,166.42,347373.2,4563.6,1038.0,460.0,7635.0,8912.267
2010-04-27,1250.94,162.28,348589.38,5206.8,0.0,545.0,8539.0,11765.0
2010-04-28,867.858,182.684,349228.56,3673.6,0.0,578.0,6035.0,7851.3
2010-04-29,1103.724,173.714,348882.0,4602.4,12.0,679.0,8102.0,9602.4
2010-04-30,1118.628,208.394,348217.44,4785.0,2695.0,659.0,6969.0,8320.8
2010-05-01,1320.158,192.524,346531.9,5659.0,1984.0,4885.0,6751.0,8382.634
2010-05-02,2187.91,233.98,346159.1,9248.4,1858.0,7966.0,14454.0,12187.167
